transaction_id,account_id,transaction_date,transaction_type,transaction_amount,account_balance_after_transaction,branch_id,anomaly
1918,266,2026-03-23 03:12:00,Deposit,1068.57,78990.95,11,False
1919,255,2026-08-01 02:12:00,Purchase,366.04,99964.51,12,False
1920,119,2025-04-09 12:30:00,Deposit,153.25,94993.69,7,False
1921,110,2026-03-08 10:05:00,Withdrawal,1390.58,20231.46,3,False
1922,173,2025-05-20 21:39:00,Withdrawal,1048.69,92247.86,10,False
1923,257,2026-04-06 05:35:00,Purchase,2344.51,21841.4,12,False
1924,91,2025-01-18 23:30:00,Transfer,299.27,45743.46,2,False
1925,102,2026-08-30 17:12:00,Withdrawal,29.09,59655.04,1,False
1926,90,2026-06-06 17:47:00,Deposit,129.93,76745.7,8,False
1927,186,2026-08-21 16:04:00,Deposit,1031.49,73027.18,4,False
1928,109,2025-07-15 00:53:00,Purchase,104.03,71406.21,10,False
1929,141,2026-06-06 22:30:00,Transfer,218.05,78736.06,9,False
1930,25,2025-03-31 08:53:00,Transfer,293.12,46748.97,11,False
1931,34,2025-02-01 18:15:00,Deposit,137.55,30040.35,6,False
1932,98,2025-04-19 17:14:00,Purchase,2495.36,57161.0,12,False
1933,235,2025-05-08 12:11:00,Deposit,764.47,81665.03,4,False
1934,77,2026-02-27 04:03:00,Purchase,1785.21,36920.62,5,False
1935,207,2025-07-26 03:39:00,Deposit,523.5,83295.02,3,False
1936,181,2025-06-15 10:42:00,Withdrawal,11176.99,34329.98,3,True
1937,138,2025-07-18 09:16:00,Purchase,181.89,43417.06,4,False
1938,17,2025-06-01 09:10:00,Purchase,782.32,50486.98,9,False
1939,155,2026-05-31 05:01:00,Deposit,3795.68,23102.69,10,True
1940,175,2025-12-19 11:53:00,Transfer,589.61,25796.13,5,False
1941,49,2025-07-11 02:35:00,Deposit,516.32,51402.21,4,False
1942,225,2025-04-23 03:03:00,Deposit,682.56,74378.34,8,False
1943,32,2025-07-24 04:17:00,Transfer,1975.33,31129.45,6,False
1944,217,2026-07-22 13:28:00,Withdrawal,516.96,54307.7,5,False
1945,186,2026-02-07 10:56:00,Purchase,429.47,72564.21,2,False
1946,143,2025-07-01 21:12:00,Deposit,350.56,71940.94,2,False
1947,131,2025-04-28 04:41:00,Purchase,307.27,966.12,12,False
1948,250,2026-04-15 08:02:00,Transfer,768.18,90099.48,4,False
1949,30,2025-02-03 11:37:00,Transfer,20462.4,55224.65,5,True
1950,63,2026-07-20 11:21:00,Purchase,973.45,11195.54,12,False
1951,167,2025-03-27 07:17:00,Deposit,199.73,31314.9,6,False
1952,36,2026-04-09 04:11:00,Purchase,690.88,12865.93,8,False
1953,2,2026-07-01 19:05:00,Withdrawal,1201.33,68798.12,9,False
1954,70,2026-06-10 14:58:00,Purchase,358.97,13929.22,10,False
1955,208,2025-03-19 12:30:00,Withdrawal,1015.8,53331.96,12,False
1956,222,2026-03-28 06:46:00,Transfer,2899.21,62547.2,7,False
1957,62,2025-01-28 12:39:00,Deposit,647.25,94143.67,8,False
1958,113,2025-12-29 14:21:00,Purchase,732.23,23114.52,10,False
1959,248,2026-01-18 04:49:00,Purchase,835.76,22960.99,3,False
1960,165,2025-09-29 08:49:00,Transfer,1122.04,46999.78,9,False
1961,4,2026-08-31 03:04:00,Withdrawal,98.92,14580.18,9,False
1962,113,2025-02-13 10:07:00,Purchase,1153.61,22823.45,5,False
1963,41,2026-05-31 13:07:00,Deposit,1228.33,92510.52,10,False
1964,188,2026-08-15 00:52:00,Transfer,449.55,4247.67,10,False
1965,227,2025-08-18 17:01:00,Purchase,896.97,21170.53,2,False
1966,142,2025-09-25 19:35:00,Withdrawal,61.86,19525.38,9,False
1967,162,2025-04-16 12:49:00,Withdrawal,442.97,7033.28,4,False
1968,183,2026-07-18 06:29:00,Transfer,74.0,21694.21,10,False
1969,259,2025-10-25 18:25:00,Transfer,370.94,17610.97,1,False
1970,36,2026-08-05 21:53:00,Deposit,234.07,12837.31,3,False
1971,57,2025-01-29 00:32:00,Transfer,1571.05,29312.4,12,False
1972,228,2025-01-04 05:43:00,Deposit,161.59,64903.39,8,False
1973,229,2025-01-29 10:24:00,Purchase,645.94,45724.47,5,False
1974,179,2026-08-06 10:18:00,Purchase,353.66,54702.51,6,False
1975,38,2025-07-01 17:32:00,Transfer,51.02,42075.94,3,False
1976,15,2026-02-13 05:14:00,Withdrawal,44.89,69140.79,5,False
1977,220,2025-03-12 02:02:00,Withdrawal,784.07,61521.43,2,False
1978,168,2026-02-26 09:43:00,Purchase,524.21,91862.86,3,False
1979,4,2026-05-21 10:09:00,Deposit,53.74,14503.85,4,False
1980,239,2025-10-26 08:47:00,Purchase,95.63,7377.1,8,False
1981,63,2025-05-16 08:34:00,Purchase,2103.4,9819.76,9,False
1982,179,2026-07-10 05:55:00,Deposit,52.01,54517.49,6,False
1983,17,2025-11-07 17:50:00,Transfer,681.78,51098.86,7,False
1984,140,2025-03-01 12:52:00,Purchase,1015.69,56251.78,11,False
1985,83,2025-07-17 01:07:00,Purchase,1008.63,45515.35,12,False
1986,124,2026-06-05 03:49:00,Withdrawal,1805.47,19419.15,4,False
1987,14,2025-04-23 05:37:00,Withdrawal,1108.9,24693.39,10,False
1988,219,2025-03-07 20:05:00,Withdrawal,4447.14,72941.73,3,False
1989,218,2026-08-18 15:57:00,Withdrawal,1264.87,89938.64,1,False
1990,15,2026-06-26 08:39:00,Purchase,1220.26,69161.86,8,False
1991,41,2025-06-22 22:55:00,Withdrawal,829.41,93490.19,9,False
1992,262,2026-01-06 16:36:00,Deposit,209.87,60433.0,9,False
1993,46,2025-07-20 06:48:00,Purchase,1118.65,55200.49,5,False
1994,248,2026-02-04 18:00:00,Withdrawal,1396.83,21656.23,8,False
1995,243,2025-12-03 20:59:00,Transfer,155.87,47627.03,4,False
1996,156,2025-01-12 06:50:00,Transfer,1003.74,70234.89,2,False
1997,108,2025-09-08 20:41:00,Deposit,190.86,25619.14,3,False
1998,46,2026-08-16 20:28:00,Transfer,258.48,54318.43,2,False
1999,162,2026-02-26 07:44:00,Withdrawal,1054.29,6893.21,8,False
2000,205,2025-09-22 15:12:00,Purchase,448.49,73825.18,1,False
